Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,tweet_tokens
23386,3,0,3,0,0,why was jorge zimmerman arrested do prosecutors have a witness that saw zimmy attack traytray are they afraid of the hoodie pussies,"['jorge', 'zimmerman', 'arrested', 'prosecutor', 'witness', 'saw', 'zimmy', 'attack', 'traytray', 'afraid', 'hoodie', 'pussy']"
23387,3,1,0,2,1,why wont we run the ball our offensive coordinator is retarded,"['wont', 'run', 'ball', 'offensive', 'coordinator', 'retarded']"
23388,6,1,5,0,0,why would i be mad at a bitch who couldnt pass the th grade and ill wait,"['would', 'mad', 'bitch', 'couldnt', 'pa', 'th', 'grade', 'ill', 'wait']"
23389,3,0,3,0,0,why would i fuck a bitch that cant fuck jus like you hoes do not want want a nigga wit a clit ticckler,"['would', 'fuck', 'bitch', 'cant', 'fuck', 'jus', 'like', 'hoe', 'want', 'want', 'nigga', 'wit', 'clit', 'ticckler']"
23390,3,0,3,0,0,why would you date an ugly girl who is also a huge bitch,"['would', 'date', 'ugly', 'girl', 'also', 'huge', 'bitch']"
23391,3,0,1,2,1,why would you think common is trash tf,"['would', 'think', 'common', 'trash', 'tf']"
23392,3,0,3,0,0,why you all bitches be havin stretch marks on you all upper ass andandand,"['bitch', 'havin', 'stretch', 'mark', 'upper', 'a', 'andandand']"
23393,3,0,2,1,0,why yes functioning though retweet are you retarded,"['yes', 'functioning', 'though', 'retweet', 'retarded']"
23394,3,0,3,0,0,why you worried about a bitch weed clothessex game system partieschillin but no job,"['worried', 'bitch', 'weed', 'clothessex', 'game', 'system', 'partieschillin', 'job']"
23395,6,0,6,0,0,why you fuckin wit a niggah if you are not fuckin wit a real niggah,"['fuckin', 'wit', 'niggah', 'fuckin', 'wit', 'real', 'niggah']"
23396,3,1,2,0,0,why you gotta be such a hoe shake my head i are not captain save a hoe,"['got', 'ta', 'hoe', 'shake', 'head', 'captain', 'save', 'hoe']"
23397,3,0,3,0,0,why you let these hoes tear what we had apart you shud be beware beware,"['let', 'hoe', 'tear', 'apart', 'shud', 'beware', 'beware']"
23398,3,0,3,0,0,why you let these hoes tear what we had right apart,"['let', 'hoe', 'tear', 'right', 'apart']"
23399,3,0,3,0,0,why you should not eat pussy unless you love her,"['eat', 'pussy', 'unless', 'love']"
23400,3,0,3,0,0,why you stressin about a bitch,"['stressin', 'bitch']"
23401,3,0,3,0,0,why you talking to hoes about bro nem and,"['talking', 'hoe', 'bro', 'nem']"
23402,3,2,1,0,0,why you think all these niggas end up with all these kids fucking ugly bitches,"['think', 'nigga', 'end', 'kid', 'fucking', 'ugly', 'bitch']"
23403,3,0,3,0,0,why you worried about that other hoe cuz that other hoe are not worried about another hoe,"['worried', 'hoe', 'cuz', 'hoe', 'worried', 'another', 'hoe']"
23404,3,0,0,3,1,wicked oreo,"['wicked', 'oreo']"
23405,3,0,3,0,0,wifey had the hoes back then andand,"['wifey', 'hoe', 'back', 'andand']"
23406,3,0,0,3,1,will hillary anddodobirdand be dems candidate to take over obamas job as us prez dog via,"['hillary', 'anddodobirdand', 'dems', 'candidate', 'take', 'obamas', 'job', 'u', 'prez', 'dog', 'via']"
23407,3,0,0,3,1,will be interesting to watch how interlagos grips in this weekend f cars basically the guinea pigs for wec later this month,"['interesting', 'watch', 'interlagos', 'grip', 'weekend', 'f', 'car', 'basically', 'guinea', 'pig', 'wec', 'later', 'month']"
23408,3,0,3,0,0,will entertaining the hoes shake my head,"['entertaining', 'hoe', 'shake', 'head']"
23409,3,0,3,0,0,will you sell that pussy for me,"['sell', 'pussy']"
23410,3,0,2,1,0,willands tweets scream andlook at me iandm a pansy ass bitchand like of the days in a week,"['willands', 'tweet', 'scream', 'andlook', 'iandm', 'pansy', 'a', 'bitchand', 'like', 'day', 'week']"
23411,3,1,2,0,0,wilson a hoe he said that shit years ago,"['wilson', 'hoe', 'said', 'shit', 'year', 'ago']"
23412,3,0,3,0,0,winking emoji i am about to fuck her right in the pussy,"['winking', 'emoji', 'fuck', 'right', 'pussy']"
23413,3,1,2,0,0,winn dixie is for real niggaz publix is for pussies,"['winn', 'dixie', 'real', 'niggaz', 'publix', 'pussy']"
23414,3,0,2,1,0,winter time walking is no hoe ctfu,"['winter', 'time', 'walking', 'hoe', 'ctfu']"
23415,3,0,3,0,0,winter weather gon have a niggah in his feelings andandandandand,"['winter', 'weather', 'gon', 'niggah', 'feeling', 'andandandandand']"
23416,3,0,3,0,0,wintertime about to turn the grind back on do not spent enough money wit you niccas,"['wintertime', 'turn', 'grind', 'back', 'spent', 'enough', 'money', 'wit', 'niccas']"
23417,3,0,3,0,0,wish would stop being lazy and be a little rebellious come to indy bitch titz misses you,"['wish', 'would', 'stop', 'lazy', 'little', 'rebellious', 'come', 'indy', 'bitch', 'titz', 'miss']"
23418,3,2,1,0,0,wish i coulda said more to tonight good seeing you fag and,"['wish', 'coulda', 'said', 'tonight', 'good', 'seeing', 'fag']"
23419,3,1,2,0,0,wish i got hoes like james bond,"['wish', 'got', 'hoe', 'like', 'james', 'bond']"
23420,3,1,2,0,0,wish i would let you dig in my pockets god bless you w breath in your body lazy ass bitch get up andamp start grinding,"['wish', 'would', 'let', 'dig', 'pocket', 'god', 'bless', 'w', 'breath', 'body', 'lazy', 'a', 'bitch', 'get', 'andamp', 'start', 'grinding']"
23421,3,0,3,0,0,wish i had a bad bitch tonight where they at,"['wish', 'bad', 'bitch', 'tonight']"
23422,3,0,2,1,0,wish theyd teach tracee retweet all chihuahuas do that squinty eye shit i think it is hilarious,"['wish', 'theyd', 'teach', 'tracee', 'retweet', 'chihuahua', 'squinty', 'eye', 'shit', 'think', 'hilarious']"
23423,3,0,3,0,0,with a pussy mullet,"['pussy', 'mullet']"
23424,6,0,1,5,1,with birds ill share this lonely view,"['bird', 'ill', 'share', 'lonely', 'view']"
23425,3,0,3,0,0,with my best bitches,"['best', 'bitch']"
23426,3,1,2,0,0,with my partner in crime riribarbie yesss and bitch stole my look hah andand,"['partner', 'crime', 'riribarbie', 'yes', 'bitch', 'stole', 'look', 'hah', 'andand']"
23427,9,1,7,1,0,with no babymama drama side hoes all that just fa me n only me,"['babymama', 'drama', 'side', 'hoe', 'fa', 'n']"
23428,3,0,0,3,1,with the birds i share this lonely view,"['bird', 'share', 'lonely', 'view']"
23429,6,0,5,1,0,with the bitches andamp andand andand,"['bitch', 'andamp', 'andand', 'andand']"
23430,3,0,3,0,0,with yo twatching ass bitch,"['yo', 'twatching', 'a', 'bitch']"
23431,3,0,0,3,1,without serge the bird chirps the sun burns the grass grows the world turns the moon glows the river flows but i die without serge,"['without', 'serge', 'bird', 'chirp', 'sun', 'burn', 'grass', 'grows', 'world', 'turn', 'moon', 'glow', 'river', 'flow', 'die', 'without', 'serge']"
23432,3,0,3,0,0,without the hoes it was gonna be hard for us to pick out good women so hoes you doing a good job keep on hoeing,"['without', 'hoe', 'gon', 'na', 'hard', 'u', 'pick', 'good', 'woman', 'hoe', 'good', 'job', 'keep', 'hoeing']"
23433,3,0,3,0,0,wiz khalifa was the most influential rapper in my era we seem to forget all the trends this nigguh started,"['wiz', 'khalifa', 'influential', 'rapper', 'era', 'seem', 'forget', 'trend', 'nigguh', 'started']"
23434,3,0,3,0,0,wiz lost his bitch to this nigga are not no weed in the world strong enough to help him get over that,"['wiz', 'lost', 'bitch', 'nigga', 'weed', 'world', 'strong', 'enough', 'help', 'get']"
23435,3,0,3,0,0,wiz need to go back to the yeahhhhhhh bitch okkkk wiz,"['wiz', 'need', 'go', 'back', 'yeahhhhhhh', 'bitch', 'okkkk', 'wiz']"
23436,3,0,3,0,0,wiz thought he could turn his hoe into a house wife,"['wiz', 'thought', 'could', 'turn', 'hoe', 'house', 'wife']"
23437,3,0,3,0,0,wizard turned into a hoe after a break up,"['wizard', 'turned', 'hoe', 'break']"
23438,3,0,3,0,0,woke up cold thenna bitch n stomach on flat fr andandand,"['woke', 'cold', 'thenna', 'bitch', 'n', 'stomach', 'flat', 'fr', 'andandand']"
23439,3,0,3,0,0,woke up dis morning pockets filled with xtra pros might slide thru double o tonight n bless the hoes,"['woke', 'dis', 'morning', 'pocket', 'filled', 'xtra', 'pro', 'might', 'slide', 'thru', 'double', 'tonight', 'n', 'bless', 'hoe']"
23440,3,0,3,0,0,woke up feeling like a bitch gonna stop acting like a bitch over some weak shit and focus on myself now it is me time bruh,"['woke', 'feeling', 'like', 'bitch', 'gon', 'na', 'stop', 'acting', 'like', 'bitch', 'weak', 'shit', 'focus', 'time', 'bruh']"
23441,3,0,3,0,0,woke up the next morning like why in thee fuck did i donate my cheese to these skank hoes and,"['woke', 'next', 'morning', 'like', 'thee', 'fuck', 'donate', 'cheese', 'skank', 'hoe']"
23443,3,0,3,0,0,woman busting her ass to please you and you treat her like shit cuz you a immature ass lil boy yeah fuck all you hoe ass niggas,"['woman', 'busting', 'a', 'please', 'treat', 'like', 'shit', 'cuz', 'immature', 'a', 'lil', 'boy', 'yeah', 'fuck', 'hoe', 'a', 'nigga']"
23444,3,0,2,1,0,woman have staring problems just as much as mentalking all this mumbo jumbo about meni just give them retarded faces or ignore them,"['woman', 'staring', 'problem', 'much', 'mentalking', 'mumbo', 'jumbo', 'meni', 'give', 'retarded', 'face', 'ignore']"
23445,3,0,3,0,0,women cant do something called live lifeapparently thats being a hoe,"['woman', 'cant', 'something', 'called', 'live', 'lifeapparently', 'thats', 'hoe']"
23446,3,0,2,1,0,women stay bragging about their mans penis and wonder why your friend fucked himsmh silly silly hoe,"['woman', 'stay', 'bragging', 'man', 'penis', 'wonder', 'friend', 'fucked', 'himsmh', 'silly', 'silly', 'hoe']"
23447,3,0,3,0,0,women use niggas all the time for monetary purposes and gain if a bitch wanna buy me some sneakers i are not turning shit down,"['woman', 'use', 'nigga', 'time', 'monetary', 'purpose', 'gain', 'bitch', 'wan', 'na', 'buy', 'sneaker', 'turning', 'shit']"
23448,3,1,2,0,0,women want a best man holiday type of nigga meanwhile you have mad thot pics on ya gram talking about this could be us bitch die,"['woman', 'want', 'best', 'man', 'holiday', 'type', 'nigga', 'meanwhile', 'mad', 'thot', 'pic', 'ya', 'gram', 'talking', 'could', 'u', 'bitch', 'die']"
23449,3,2,1,0,0,women who are feminist are the ugly bitches who cant find a man for themselves,"['woman', 'feminist', 'ugly', 'bitch', 'cant', 'find', 'man']"
23450,3,0,0,3,1,wont catch me sneak dissing thats fo the birds,"['wont', 'catch', 'sneak', 'dissing', 'thats', 'fo', 'bird']"
23451,3,0,3,0,0,wont step dad me hoe laughing out loud,"['wont', 'step', 'dad', 'hoe', 'laughing', 'loud']"
23452,3,0,0,3,1,woot retweet completed their sixth series sweep of the season and fourth at home,"['woot', 'retweet', 'completed', 'sixth', 'series', 'sweep', 'season', 'fourth', 'home']"
23453,3,0,2,1,0,word retweet and pussy retweet and snacks retweet ladies keep beer cont,"['word', 'retweet', 'pussy', 'retweet', 'snack', 'retweet', 'lady', 'keep', 'beer', 'cont']"
23454,3,0,3,0,0,word to ray rice retweet and if i marry you are not gone be no divorces bitch only way outta this is in a box or in handcuffsand,"['word', 'ray', 'rice', 'retweet', 'marry', 'gone', 'divorce', 'bitch', 'way', 'outta', 'box', 'handcuffsand']"
23455,3,0,0,3,1,word to my bird,"['word', 'bird']"
23456,3,0,3,0,0,word up doe gm retweet good morningits a celebration bitches,"['word', 'doe', 'gm', 'retweet', 'good', 'morningits', 'celebration', 'bitch']"
23457,3,0,3,0,0,word but what r dms retweet a twitter crush is some bitch shit man up andamp enter her dms bruh,"['word', 'r', 'dm', 'retweet', 'twitter', 'crush', 'bitch', 'shit', 'man', 'andamp', 'enter', 'dm', 'bruh']"
23458,3,0,3,0,0,words for my single niggaz out here too many bad bitches better than the last so never sweat a chick man they confused and thats ok,"['word', 'single', 'niggaz', 'many', 'bad', 'bitch', 'better', 'last', 'never', 'sweat', 'chick', 'man', 'confused', 'thats', 'ok']"
23459,3,0,3,0,0,work nigga fuck work it is friday bitches fuck friday all about saturday tomorrow will be epic,"['work', 'nigga', 'fuck', 'work', 'friday', 'bitch', 'fuck', 'friday', 'saturday', 'tomorrow', 'epic']"
23460,3,0,3,0,0,work be having a bitch enervated and shit,"['work', 'bitch', 'enervated', 'shit']"
23461,3,0,3,0,0,work is such a bitch right now,"['work', 'bitch', 'right']"
23462,6,0,6,0,0,work out hoe,"['work', 'hoe']"
23463,3,0,3,0,0,work right now is bitch,"['work', 'right', 'bitch']"
23464,3,0,0,3,1,working saturday is for the birds,"['working', 'saturday', 'bird']"
23465,3,0,3,0,0,world war z is on netflix yasssss bitch yasssss,"['world', 'war', 'z', 'netflix', 'yasssss', 'bitch', 'yasssss']"
23466,3,3,0,0,0,worlds biggest forgot laughing out loud,"['world', 'biggest', 'forgot', 'laughing', 'loud']"
23467,6,0,6,0,0,worst shit ever mayo already trash and to mix that trash shit wit the gawd condiment that is ketchup is ultimate trash,"['worst', 'shit', 'ever', 'mayo', 'already', 'trash', 'mix', 'trash', 'shit', 'wit', 'gawd', 'condiment', 'ketchup', 'ultimate', 'trash']"
23468,3,0,0,3,1,would you be interested in some eggplant retweet twerk on me,"['would', 'interested', 'eggplant', 'retweet', 'twerk']"
23469,3,0,2,1,0,would you drink with a nigguh do you smoke weed,"['would', 'drink', 'nigguh', 'smoke', 'weed']"
23470,3,0,0,3,1,would you rather be a monkey or a gorilla and neither theyre both hairy but if i had to choose a monkey they,"['would', 'rather', 'monkey', 'gorilla', 'neither', 'theyre', 'hairy', 'choose', 'monkey']"
23471,3,1,2,0,0,wouldve liked some more backup but i can handle myself against a gang of retards,"['wouldve', 'liked', 'backup', 'handle', 'gang', 'retard']"
23472,3,0,3,0,0,wow thats a stupid bitch andand,"['wow', 'thats', 'stupid', 'bitch', 'andand']"
23473,3,0,3,0,0,wow i swear i am gonna cunt punch you,"['wow', 'swear', 'gon', 'na', 'cunt', 'punch']"
23474,6,1,5,0,0,wow fucken bradley sucks ass and his coach said this niggah can play for barcelona hahahahahaha,"['wow', 'fucken', 'bradley', 'suck', 'a', 'coach', 'said', 'niggah', 'play', 'barcelona', 'hahahahahaha']"
23475,9,0,9,0,0,wow my cuzin do not like lil snupe this niggah trippin,"['wow', 'cuzin', 'like', 'lil', 'snupe', 'niggah', 'trippin']"
23476,3,1,2,0,0,wow my dad just racked me what a fag,"['wow', 'dad', 'racked', 'fag']"
23477,3,0,0,3,1,wow redskins do not want this,"['wow', 'redskin', 'want']"
23478,3,0,0,3,1,wow charlie strong is cleaning house might be upwards of released before he is done,"['wow', 'charlie', 'strong', 'cleaning', 'house', 'might', 'upwards', 'released', 'done']"
23479,3,1,2,0,0,wow the whiggers at the tea party nation banned me i didnt even use any bad words maybe my racist founding father quotes did it,"['wow', 'whiggers', 'tea', 'party', 'nation', 'banned', 'didnt', 'even', 'use', 'bad', 'word', 'maybe', 'racist', 'founding', 'father', 'quote']"
23480,3,0,0,3,1,wow no yellow yet pagenaud and marco screwed maybe no yellow coming,"['wow', 'yellow', 'yet', 'pagenaud', 'marco', 'screwed', 'maybe', 'yellow', 'coming']"
23481,6,0,6,0,0,wow retweet so this is why big titties were slandered todayand you bitch retweet stop the bullshit,"['wow', 'retweet', 'big', 'titty', 'slandered', 'todayand', 'bitch', 'retweet', 'stop', 'bullshit']"
23482,6,0,6,0,0,wowwww this bitch is so rude holy crap,"['wowwww', 'bitch', 'rude', 'holy', 'crap']"
23483,3,1,2,0,0,wrote the absolute worst paper of my life last week and still got a b gotta love taking freshman english,"['wrote', 'absolute', 'worst', 'paper', 'life', 'last', 'week', 'still', 'got', 'b', 'got', 'ta', 'love', 'taking', 'freshman', 'english']"
23484,3,0,3,0,0,what the fuck i look like lying about knowing a bitch for if i do not know the hoe i do not know the hoe tf it is simple and,"['fuck', 'look', 'like', 'lying', 'knowing', 'bitch', 'know', 'hoe', 'know', 'hoe', 'tf', 'simple']"
23485,3,0,3,0,0,what the fuck am i watching bgc i hat watching these ugly ass ghetto hoes put there family name to shame,"['fuck', 'watching', 'bgc', 'hat', 'watching', 'ugly', 'a', 'ghetto', 'hoe', 'put', 'family', 'name', 'shame']"
23486,3,0,3,0,0,what the fuck bitch,"['fuck', 'bitch']"
23487,3,0,3,0,0,what the fuck for real now all these stupid bitches are cutting over some kid smoking pot i can guarantee over half of them smoke pot themselves,"['fuck', 'real', 'stupid', 'bitch', 'cutting', 'kid', 'smoking', 'pot', 'guarantee', 'half', 'smoke', 'pot']"
23488,3,0,2,1,0,what the fuck show me the hoe facts,"['fuck', 'show', 'hoe', 'fact']"
23489,3,0,3,0,0,what the fuck days andamp nights if i go another day all i know is i am going ape shit,"['fuck', 'day', 'andamp', 'night', 'go', 'another', 'day', 'know', 'going', 'ape', 'shit']"
23490,3,0,3,0,0,wussup pussies,"['wussup', 'pussy']"
23491,3,0,3,0,0,wut a bitch,"['wut', 'bitch']"
23492,4,0,4,0,0,xavier a hoe he never lookin out,"['xavier', 'hoe', 'never', 'lookin']"
23493,3,0,3,0,0,y rick such a weak hoe n this season not a good look fam,"['rick', 'weak', 'hoe', 'n', 'season', 'good', 'look', 'fam']"
23495,3,0,3,0,0,y se acaband mexico wins thats my team bitches andandand,"['se', 'acaband', 'mexico', 'win', 'thats', 'team', 'bitch', 'andandand']"
23496,3,0,3,0,0,y you a bitch doe,"['bitch', 'doe']"
23497,3,0,3,0,0,yandall saying you wouldnandt eat her pussy more for me,"['yandall', 'saying', 'wouldnandt', 'eat', 'pussy']"
23498,3,1,2,0,0,you all motherfuckers better believe in karma that bitch oh so real,"['motherfucker', 'better', 'believe', 'karma', 'bitch', 'oh', 'real']"
23499,3,0,3,0,0,you all all some hoes,['hoe']
23500,3,0,2,1,0,you all be cool out there in that cold chasing them hoes andand,"['cool', 'cold', 'chasing', 'hoe', 'andand']"
23501,3,0,3,0,0,you all be giving the pooest bitches so much hype stop it,"['giving', 'pooest', 'bitch', 'much', 'hype', 'stop']"
23503,3,0,3,0,0,you all be letting ya side bitches in the house you all trippin,"['letting', 'ya', 'side', 'bitch', 'house', 'trippin']"
23504,3,0,2,1,0,you all bitches fake andand,"['bitch', 'fake', 'andand']"
23505,3,0,3,0,0,you all bitches be coming up with some dumb shit what the fuck is fleek and,"['bitch', 'coming', 'dumb', 'shit', 'fuck', 'fleek']"
23506,3,0,3,0,0,you all bitches better stop the madness,"['bitch', 'better', 'stop', 'madness']"
23507,3,0,3,0,0,you all bitches need to sandos,"['bitch', 'need', 'sandos']"
23508,3,0,3,0,0,you all bitches wanna be so different and you all really so basicandandand,"['bitch', 'wan', 'na', 'different', 'really', 'basicandandand']"
23509,3,0,3,0,0,you all bitches want a good dude but cant be real at all then want to blame them for their reaction to your bullshit grow the fuck up,"['bitch', 'want', 'good', 'dude', 'cant', 'real', 'want', 'blame', 'reaction', 'bullshit', 'grow', 'fuck']"
23510,3,0,3,0,0,you all can have skylar diggins looks like a tranny to me,"['skylar', 'diggins', 'look', 'like', 'tranny']"
23511,3,0,3,0,0,you all can have these so called bad bitches i am looking for a nerd like rocky balboa had,"['called', 'bad', 'bitch', 'looking', 'nerd', 'like', 'rocky', 'balboa']"
23512,3,0,3,0,0,you all can say imma make it way farther than youall you want but aye i am gonna have fun bitch so suck a diiiccckkk,"['say', 'imma', 'make', 'way', 'farther', 'youall', 'want', 'aye', 'gon', 'na', 'fun', 'bitch', 'suck', 'diiiccckkk']"
23513,3,0,3,0,0,you all dumb bitches out here fucking up,"['dumb', 'bitch', 'fucking']"
23514,3,0,3,0,0,you all entertained by these bitch az niggas hitting women shake my head who raised you,"['entertained', 'bitch', 'az', 'nigga', 'hitting', 'woman', 'shake', 'head', 'raised']"
23515,3,0,3,0,0,you all folks basic ya parents both racist i am lawyering these hoes out here beatin cases,"['folk', 'basic', 'ya', 'parent', 'racist', 'lawyering', 'hoe', 'beatin', 'case']"
23516,6,0,6,0,0,you all hoes believe anything though,"['hoe', 'believe', 'anything', 'though']"
23517,3,1,2,0,0,you all hoes broke be stealing from the mall but be flexing,"['hoe', 'broke', 'stealing', 'mall', 'flexing']"
23518,3,0,3,0,0,you all hoes do not need a valentine you all need jesus,"['hoe', 'need', 'valentine', 'need', 'jesus']"
23519,3,0,3,0,0,you all hoes love everyday,"['hoe', 'love', 'everyday']"
23520,3,0,3,0,0,you all hoes nasty letting any body hit an eat you all out shake my head,"['hoe', 'nasty', 'letting', 'body', 'hit', 'eat', 'shake', 'head']"
23521,3,2,1,0,0,you all hoes really get mad cause a nigga do not want cha,"['hoe', 'really', 'get', 'mad', 'cause', 'nigga', 'want', 'cha']"
23522,9,0,9,0,0,you all hoes so ugh,"['hoe', 'ugh']"
23523,3,0,3,0,0,you all know what i am thankful for ya bitch lmaoo my sister funny,"['know', 'thankful', 'ya', 'bitch', 'lmaoo', 'sister', 'funny']"
23524,3,0,3,0,0,you all lonely ass bitches sure do give out a lot of relationship advice,"['lonely', 'a', 'bitch', 'sure', 'give', 'lot', 'relationship', 'advice']"
23525,3,1,2,0,0,you all men need to watch these cream pies bitches be having yeast infections andamp on a day monistat treatment know the difference,"['men', 'need', 'watch', 'cream', 'pie', 'bitch', 'yeast', 'infection', 'andamp', 'day', 'monistat', 'treatment', 'know', 'difference']"
23526,3,0,3,0,0,you all motha fuckas best love my foam party in july this shit is already a bitch,"['motha', 'fuckas', 'best', 'love', 'foam', 'party', 'july', 'shit', 'already', 'bitch']"
23527,6,1,5,0,0,you all niggas are not talking about nothin not a thang not a not a thang hoe,"['nigga', 'talking', 'nothin', 'thang', 'thang', 'hoe']"
23528,3,1,2,0,0,you all pussy ass niqqa need to make some moves andampandamp get up there andandand,"['pussy', 'a', 'niqqa', 'need', 'make', 'move', 'andampandamp', 'get', 'andandand']"
23529,3,0,3,0,0,you all really risk ur lives weaving in andamp out of traffic traveling thru two counties for some pussy,"['really', 'risk', 'ur', 'life', 'weaving', 'andamp', 'traffic', 'traveling', 'thru', 'two', 'county', 'pussy']"
23530,3,0,0,3,1,you all saw how mad that little chunky boy was he wouldnt even let his dad touch him bruh laugh my ass off,"['saw', 'mad', 'little', 'chunky', 'boy', 'wouldnt', 'even', 'let', 'dad', 'touch', 'bruh', 'laugh', 'a']"
23531,3,0,0,3,1,you all sleep on shy glizzy and young jefeand,"['sleep', 'shy', 'glizzy', 'young', 'jefeand']"
23532,3,0,1,2,1,you all suck on flappy bird,"['suck', 'flappy', 'bird']"
23533,3,1,2,0,0,you all think would call my daughter a nigger,"['think', 'would', 'call', 'daughter', 'nigger']"
23534,3,0,3,0,0,you all trying to use the lord to sell pussy on this corner i already know,"['trying', 'use', 'lord', 'sell', 'pussy', 'corner', 'already', 'know']"
23535,3,0,3,0,0,you all tweet the same shit everytime i get back on this bitch,"['tweet', 'shit', 'everytime', 'get', 'back', 'bitch']"
23536,3,0,3,0,0,you all wake tf up you all are pussies it is summer time turn tf up,"['wake', 'tf', 'pussy', 'summer', 'time', 'turn', 'tf']"
23537,3,1,2,0,0,you all weird on here fake hoes for attention,"['weird', 'fake', 'hoe', 'attention']"
23538,3,0,0,3,1,yes retweet no retweet will you buy the new caramel apple flavor of oreos,"['yes', 'retweet', 'retweet', 'buy', 'new', 'caramel', 'apple', 'flavor', 'oreo']"
23539,3,0,3,0,0,ymcmb always get caught up with strippers tyga actually had a child with one niggas get rich a buy bitches,"['ymcmb', 'always', 'get', 'caught', 'stripper', 'tyga', 'actually', 'child', 'one', 'nigga', 'get', 'rich', 'buy', 'bitch']"
23540,3,0,3,0,0,you and them bitches that you came wit,"['bitch', 'came', 'wit']"
23541,3,0,3,0,0,ya bitch are not bad nigga you are not got no taste,"['ya', 'bitch', 'bad', 'nigga', 'got', 'taste']"
23542,3,0,3,0,0,ya bitch basic if she trippin off your social networks profiles,"['ya', 'bitch', 'basic', 'trippin', 'social', 'network', 'profile']"
23543,3,0,3,0,0,ya bitch choosin,"['ya', 'bitch', 'choosin']"
23544,3,0,3,0,0,ya bitch got my dirty pistol in her crib uoeno it,"['ya', 'bitch', 'got', 'dirty', 'pistol', 'crib', 'uoeno']"
23545,3,0,3,0,0,ya bitch pussy good i are not heard it i been in there andandandand,"['ya', 'bitch', 'pussy', 'good', 'heard', 'andandandand']"
23546,3,0,3,0,0,ya bitch wnna ride with me,"['ya', 'bitch', 'wnna', 'ride']"
23547,3,0,3,0,0,ya bitches dumb as fuck for the felon,"['ya', 'bitch', 'dumb', 'fuck', 'felon']"
23548,3,0,3,0,0,ya kno nigga got two accountsand retweet when the lil bitch start tweetin shell see these tweets or someone will snitch,"['ya', 'kno', 'nigga', 'got', 'two', 'accountsand', 'retweet', 'lil', 'bitch', 'start', 'tweetin', 'shell', 'see', 'tweet', 'someone', 'snitch']"
23549,3,0,3,0,0,ya last nicca couldnt beat it i hit it like a free throw,"['ya', 'last', 'nicca', 'couldnt', 'beat', 'hit', 'like', 'free', 'throw']"
23550,3,0,3,0,0,ya last nicca couldnt beat it i hit it like a free throw,"['ya', 'last', 'nicca', 'couldnt', 'beat', 'hit', 'like', 'free', 'throw']"
23551,3,1,2,0,0,ya lit stupid ass bitch i are not fuccin witchuuuu andand,"['ya', 'lit', 'stupid', 'a', 'bitch', 'fuccin', 'witchuuuu', 'andand']"
23552,3,0,3,0,0,ya need a real nigga shawty so come andamp throw that pussy shawty studio,"['ya', 'need', 'real', 'nigga', 'shawty', 'come', 'andamp', 'throw', 'pussy', 'shawty', 'studio']"
23553,3,0,0,3,1,you all take note there are not never tornadoes where colored folk live,"['take', 'note', 'never', 'tornado', 'colored', 'folk', 'live']"
23554,3,0,3,0,0,yaaaaaas bitch,"['yaaaaaas', 'bitch']"
23555,3,0,3,0,0,yaaaas bitch yaaaaaas,"['yaaaas', 'bitch', 'yaaaaaas']"
23556,3,0,3,0,0,yaaaasss bitch retweet in more important news and,"['yaaaasss', 'bitch', 'retweet', 'important', 'news']"
23557,3,0,2,1,0,yaaaassss these bitches sad you do not like me why cause my friend do not andand thats basically how girls work,"['yaaaassss', 'bitch', 'sad', 'like', 'cause', 'friend', 'andand', 'thats', 'basically', 'girl', 'work']"
23558,3,0,3,0,0,yaaasss retweet when a hoe is talking about how they really do not be hoes and like girl if you gotta explain it a hoe,"['yaaasss', 'retweet', 'hoe', 'talking', 'really', 'hoe', 'like', 'girl', 'got', 'ta', 'explain', 'hoe']"
23559,3,0,3,0,0,yahhhhhh bitch yahhhh,"['yahhhhhh', 'bitch', 'yahhhh']"
23560,3,0,3,0,0,yal jus fags screen shootin the shit out of my stories and,"['yal', 'jus', 'fag', 'screen', 'shootin', 'shit', 'story']"
23561,6,0,6,0,0,you all niggahs got me fucked up thinkin ima soft ass lemme sing a love song to you ass niggah and,"['niggahs', 'got', 'fucked', 'thinkin', 'ima', 'soft', 'a', 'lem', 'sing', 'love', 'song', 'a', 'niggah']"
23562,3,0,3,0,0,you all bitches be liking you all asses ate laugh my fucking ass off,"['bitch', 'liking', 'as', 'ate', 'laugh', 'fucking', 'a']"
23563,3,1,2,0,0,you all bitches only muslim when you all hair fucked up ctfu stop that youngs,"['bitch', 'muslim', 'hair', 'fucked', 'ctfu', 'stop', 'young']"
23564,3,0,3,0,0,you all bitches should be girlfriends for halloween since you all been sidechiccs all year andandand,"['bitch', 'girlfriend', 'halloween', 'since', 'sidechiccs', 'year', 'andandand']"
23565,3,0,3,0,0,you all black ass hoes are not east african,"['black', 'a', 'hoe', 'east', 'african']"
23566,3,0,3,0,0,you all can stop rting that whataburger shit too cuz i am still gon eat there should not have ordered the chicken dumb bitch,"['stop', 'rting', 'whataburger', 'shit', 'cuz', 'still', 'gon', 'eat', 'ordered', 'chicken', 'dumb', 'bitch']"
23567,3,0,3,0,0,you all couldnt wait till halloween to dress up like hoes,"['couldnt', 'wait', 'till', 'halloween', 'dress', 'like', 'hoe']"
